	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	polarity_score	roberta_label	roberta_score	roberta_negative	roberta_neutral	roberta_positive	roberta_argmax
2530	1633156040249298944	en	everyone	2023-03-07 17:21:57+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1197490734678626304	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633156040249298944	['1633156040249298945']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2531	1633156031759937536	en	everyone	2023-03-07 17:21:55+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	386781347	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633156031759937536	['1633156031759937540']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2532	1633156012814266368	en	everyone	2023-03-07 17:21:50+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	50243328	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633156012814266368	['1633156012814266368']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2533	1633155928458682368	en	everyone	2023-03-07 17:21:30+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	3178888476	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155928458682368	['1633155928458682368']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2534	1633155667023233024	en	everyone	2023-03-07 17:20:28+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	350645249	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155667023233024	['1633155667023233024']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2535	1633155663667818496	en	everyone	2023-03-07 17:20:27+00:00	rt  thewantonwench when you say i need a break from harry and meghan and this is what welcomes you  when you hope back in via #chrisro	1249371095553146880	[{'type': 'retweeted', 'id': '1632893264494772226'}]	1633155663667818496	['1633155663667818507']	83	0	0	0	0					{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6808}	positive		0.022127021	0.45876783	0.5191052	0.5191051959991455
2536	1633155611289350144	en	everyone	2023-03-07 17:20:14+00:00	rt  1_ofakindnocap chris rock we all been cheated on but we never had the person who cheated on us interview us on tv i sucked his 	1298699538455298048	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633155611289350144	['1633155611289350171']	616	0	0	0	0					{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.891}	negative		0.87597626	0.11714716	0.006876567	0.8759762644767761
2537	1633155568599724032	en	everyone	2023-03-07 17:20:04+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	474524048	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155568599724032	['1633155568599724046']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2538	1633155524425396224	en	everyone	2023-03-07 17:19:54+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	232614909	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155524425396224	['1633155524425396224']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2539	1633155479638536192	en	everyone	2023-03-07 17:19:43+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	4294985413	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155479638536192	['1633155479638536209']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2540	1633155396960501760	en	everyone	2023-03-07 17:19:23+00:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	306885893	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633155396960501760	['1633155396960501760']	237	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07427032	0.86184996	0.06387975	0.8618499636650085
2541	1633155388211097600	en	everyone	2023-03-07 17:19:21+00:00	rt  callme_tylor now this is funny  marlonwayans  #godlovesme #marlonwasfunnier #chrisrocklive  #flushit https  tco fiev6eidd5	1566900449789231104	[{'type': 'retweeted', 'id': '1632371347941740544'}]	1633155388211097600	['1633155388211097611']	90	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	positive		0.004955322	0.10890808	0.88613665	0.8861366510391235
2542	1633155364773326848	en	everyone	2023-03-07 17:19:16+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1298699538455298048	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155364773326848	['1633155364773326861']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2543	1633155210875895808	en	everyone	2023-03-07 17:18:39+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	323843236	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155210875895808	['1633155210875895808']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2544	1633155179167219712	en	everyone	2023-03-07 17:18:31+00:00	rt  sakuraayumim imam mahdi fake or a liar allah knows the best# #__ # #__ #	1632320282181644288	[{'type': 'retweeted', 'id': '1632676802404696067'}]	1633155179167219712	['1633155179167219712']	48	0	0	0	0					{'neg': 0.146, 'neu': 0.657, 'pos': 0.197, 'compound': 0.2732}	neutral		0.37922284	0.5638315	0.056945615	0.5638315081596375
2545	1633155178034601984	en	everyone	2023-03-07 17:18:31+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1068312577007067136	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155178034601984	['1633155178034601985']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2546	1633155135563001856	en	everyone	2023-03-07 17:18:21+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1579299798980739072	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155135563001856	['1633155135563001869']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2547	1633155135206756352	en	everyone	2023-03-07 17:18:21+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	911025316402835456	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155135206756352	['1633155135206756352']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2548	1633155078163951616	en	everyone	2023-03-07 17:18:07+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	702985692419383296	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633155078163951616	['1633155078163951630']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2549	1633155014225981440	en	everyone	2023-03-07 17:17:52+00:00	rt  mhaquemk trying is winning at the moment check and win more offer  https  tco jpcyt8t1nj#amazon #amazon #homedecoration	1630886560404054016	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633155014225981440	['1633155014225981456']	314	0	0	0	0					{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.802}	positive		0.006707744	0.25022143	0.7430708	0.7430707812309265
2550	1633154945363898368	en	everyone	2023-03-07 17:17:36+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	270076906	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154945363898368	['1633154945363898382']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2551	1633154943648428032	en	everyone	2023-03-07 17:17:35+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	514045023	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154943648428032	['1633154943648428041']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2552	1633154839201955840	en	everyone	2023-03-07 17:17:10+00:00	rt  adoreyoucams https  tco be9vo9jjkbcum and subscribe to my new account  #newaccount #pictures #videos #onlyfansbabe #milf #hotmil	1596546178845650944	[{'type': 'retweeted', 'id': '1632776161062158341'}]	1633154839201955840	['1633154839201955842']	4	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.019394105	0.65589815	0.3247077	0.6558981537818909
2553	1633154820105441280	en	everyone	2023-03-07 17:17:06+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	322285085	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154820105441280	['1633154820105441280']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2554	1633154768297246720	en	everyone	2023-03-07 17:16:53+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1419525133	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154768297246720	['1633154768297246721']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2555	1633154741659107328	en	everyone	2023-03-07 17:16:47+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1293950805712801792	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154741659107328	['1633154741659107329']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2556	1633154639326584832	en	everyone	2023-03-07 17:16:23+00:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	2933054706	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633154639326584832	['1633154639326584840']	237	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07427032	0.86184996	0.06387975	0.8618499636650085
2557	1633154408505638912	en	everyone	2023-03-07 17:15:28+00:00	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	1461466621860536320	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1633154408505638912	['1633154408505638913']	237	0	0	0	0					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.07427032	0.86184996	0.06387975	0.8618499636650085
2558	1633154361529442304	en	everyone	2023-03-07 17:15:16+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	626954312	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154361529442304	['1633154361529442305']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2559	1633154358748540928	en	everyone	2023-03-07 17:15:16+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1145574815438446592	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154358748540928	['1633154358748540936']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2560	1633154332240535552	en	everyone	2023-03-07 17:15:10+00:00	rt  netflix #chrisrocklive tonight at 10pm et  7pm pt dont miss what chris rock will say in the first comedy special to stream live on	1492648570218065920	[{'type': 'retweeted', 'id': '1631421624359739393'}]	1633154332240535552	['1633154332240535552']	2718	0	0	0	0					{'neg': 0.056, 'neu': 0.764, 'pos': 0.181, 'compound': 0.5574}	positive		0.0044974363	0.39494213	0.6005604	0.6005604267120361
2561	1633154256118116352	en	everyone	2023-03-07 17:14:51+00:00	#bbtitans #blackpink_bornpinkencore #jisoocomingsoonposter #intikam #bbtitians # #loveislandaftersun #romajuventus #yemicregx #juicyjay #aftersun #blackpink #chrisrocklive #gitasemangat #intikam #jisoocomingsoonposter #liverpoolfc #romajuventus #saitama srlty https  tco jr483kj3vl https  tco u08zidrffv	1398125508144119808	[{'type': 'quoted', 'id': '1633143502761754629'}]	1633154256118116352	['1633154256118116376']	0	0	0	0	51					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.029627305	0.80022496	0.17014779	0.8002249598503113
2562	1633154202951204864	en	everyone	2023-03-07 17:14:39+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	86562604	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154202951204864	['1633154202951204864']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2563	1633154164556460032	en	everyone	2023-03-07 17:14:30+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1450297998496260096	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154164556460032	['1633154164556460036']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2564	1633154154674679808	en	everyone	2023-03-07 17:14:27+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2706959580	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154154674679808	['1633154154674679808']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2565	1633154019022499840	en	everyone	2023-03-07 17:13:55+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1505223621064765440	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154019022499840	['1633154019022499848']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2566	1633153709487140864	en	everyone	2023-03-07 17:12:41+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1375194086550945792	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633153709487140864	['1633153709487140864']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2567	1633153608358195200	en	everyone	2023-03-07 17:12:17+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1164185887829372928	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633153608358195200	['1633153608358195201']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2568	1633153131449053184	en	everyone	2023-03-07 17:10:23+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1513517057803005952	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633153131449053184	['1633153131449053185']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2569	1633153081214107648	en	everyone	2023-03-07 17:10:11+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2915185231	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633153081214107648	['1633153081214107651']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2570	1633153024255221760	en	everyone	2023-03-07 17:09:58+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	914990161	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633153024255221760	['1633153024255221761']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2571	1633152858181758976	en	everyone	2023-03-07 17:09:18+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1705689696	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152858181758976	['1633152858181758990']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2572	1633152817195020288	en	everyone	2023-03-07 17:09:08+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1469533764208504832	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152817195020288	['1633152817195020288']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2573	1633152800828846080	en	everyone	2023-03-07 17:09:04+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1585127680697057280	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152800828846080	['1633152800828846089']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2574	1633152797204967424	en	everyone	2023-03-07 17:09:04+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	507881689	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152797204967424	['1633152797204967448']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2575	1633152716355563520	en	everyone	2023-03-07 17:08:44+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	2941035369	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152716355563520	['1633152716355563544']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2576	1633152686995517440	en	everyone	2023-03-07 17:08:37+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	571977081	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152686995517440	['1633152686995517444']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2577	1633152653168373760	en	everyone	2023-03-07 17:08:29+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1250719413139054592	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152653168373760	['1633152653168373772']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2578	1633152637464989696	en	everyone	2023-03-07 17:08:25+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	193033406	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152637464989696	['1633152637464989696']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2579	1633152581550632960	en	everyone	2023-03-07 17:08:12+00:00	rt  jomilleweb  harpersbazaarus  scobie first  it was  southpark now  chris rock has destroyed meghan markle  #dumbprinceandhisstupidwif	829322185823092736	[{'type': 'retweeted', 'id': '1632324891323105281'}]	1633152581550632960	['1633152581550632972']	44	0	0	0	0					{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.4939}	negative		0.8446937	0.14292604	0.012380142	0.8446937203407288
2580	1633152415380697088	en	everyone	2023-03-07 17:07:32+00:00	watching #chrisrocklive for the first time 	1341148231959515136		1633152415380697088	['1633152415380697107']	0	1	1	0	42					{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}	neutral		0.015370366	0.71737444	0.26725516	0.7173744440078735
2581	1633152403708182528	en	everyone	2023-03-07 17:07:30+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1214270067363311616	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152403708182528	['1633152403708182529']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2582	1633152164661981184	en	everyone	2023-03-07 17:06:33+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1412215536755384320	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152164661981184	['1633152164661981193']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2583	1633152134903414784	en	everyone	2023-03-07 17:06:26+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1333640984803028992	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152134903414784	['1633152134903414785']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2584	1633152100845715456	en	everyone	2023-03-07 17:06:17+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1377187469989347328	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152100845715456	['1633152100845715457']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2585	1633152045036322816	en	everyone	2023-03-07 17:06:04+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	101097950	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633152045036322816	['1633152045036322821']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2586	1633152004540231680	en	following	2023-03-07 17:05:55+00:00	rt  clark1995clark watching #chrisrocklive just made me remember this brilliant video  https  tco ueprorymjr	1626258479655657472	[{'type': 'retweeted', 'id': '1632859699409190912'}]	1633152004540231680	['1633152004540231688']	31	0	0	0	0					{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.6705}	positive		0.002235225	0.08253015	0.9152347	0.9152346849441528
2587	1633151861271195648	en	everyone	2023-03-07 17:05:20+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	69416347	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633151861271195648	['1633151861271195652']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
2588	1633151817163874304	en	everyone	2023-03-07 17:05:10+00:00	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	1211722488662523904	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633151817163874304	['1633151817163874304']	9130	0	0	0	0					{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.1531}	neutral		0.15525307	0.7643216	0.080425225	0.7643216252326965
