	Unnamed: 0.1.1	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	our_label	annotator
132	2864	1633134896515518464	en	everyone	2023-03-07 15:57:56+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2668380812	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633134896515518464	['1633134896515518464']	9130	0	0	0							negative	sarik
133	15992	1633667495599955968	en	everyone	2023-03-09 03:14:17+00:00	rt senatedems would cataclysmic moody chief economist mark zandi lay cost maga republican forcing u	"RT @SenateDems: It would be “cataclysmic”

Moody’s Chief Economist Mark Zandi lays out the cost of MAGA Republicans forcing a 𝙛𝙞𝙧𝙨𝙩-𝙚𝙫𝙚𝙧 U.…"	1325584042541117440	[{'type': 'retweeted', 'id': '1633226642779693058'}]	1633667495599955968	['1633667495599955969']	120	0	0	0							positive	sarik
134	4070	1633045245540663296	en	everyone	2023-03-07 10:01:41+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3139955657	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633045245540663296	['1633045245540663297']	9130	0	0	0							negative	sarik
135	34314	1633875244304961536	en	everyone	2023-03-09 16:59:48+00:00	rt gregrubini boom ukraine corruption john kerry u trying get rid prosecutor joe biden obama	"RT @GregRubini: BOOM !!   -   Ukraine corruption
John Kerry: ""All of us were trying to get rid of that Prosecutor: me, Joe Biden and Obama""…"	1604524547008405504	[{'type': 'retweeted', 'id': '1320412175421394947'}]	1633875244304961536	['1633875244304961539']	6867	0	0	0							negative	sarik
136	36412	1633873573910835200	en	everyone	2023-03-09 16:53:10+00:00	merrick garland go ukraine son b tch ukraine new prosecutor	Merrick Garland goes to Ukraine and, son-of-a-b*tch, Ukraine has a new prosecutor. Again.	736989573201301504		1633873573910835200	['1633873573910835200']	41	5	80	1150							negative	sarik
137	14757	1633942874298671104	en	everyone	2023-03-09 21:28:33+00:00	rt aiape coin aiape presale announcement listing pinksale th mar utc fair launch http co rjgy e fus kyc audi	"RT @AIApe_Coin: $AIAPE Presale Announcement 📣

Listing on #Pinksale 15th Mar at 13:00UTC

🚀Fair Launch🚀
https://t.co/RjGY3E7FUs

✅ KYC+Audi…"	1324832649228087296	[{'type': 'retweeted', 'id': '1633471884519182336'}]	1633942874298671104	['1633942874298671104']	2858	0	0	0							neutral	sarik
138	14423	1633945378797289472	en	everyone	2023-03-09 21:38:30+00:00	google dust failed google playbook fight chatgpt http co nykflwnemg	Google dusts off the failed Google+ playbook to fight ChatGPT https://t.co/NYkFlWnEmG	1520224878535667712		1633945378797289472	['1633945378797289472']	0	0	0	5							neutral	sarik
139	3781	1633073906037964800	en	everyone	2023-03-07 11:55:34+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1509526407415681024	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633073906037964800	['1633073906037964802']	9130	0	0	0							negative	sarik
140	10497	1633972685586718720	en	everyone	2023-03-09 23:56:12+00:00	daveceth legit even see anything saying mean anything searched trending term chatgpt zk mean anything way two term thrown together result use case	"@daveceth I legit don't even see how anything they're saying means anything other than ""we searched for trending terms"".

chatgpt + zk doesn't mean anything.   there is no way those two terms thrown together results in a use-case."	911315541490569216	[{'type': 'replied_to', 'id': '1633979419835375617'}]	1633980035349585920	['1633980035349585920']	0	1	1	9	12364942.0						neutral	sarik
141	22121	1633675620172578816	en	everyone	2023-03-09 03:46:34+00:00	rt margogontar okay know sleeping right thanks russia die hell	"RT @MargoGontar: Okay, I know why I am not sleeping right now  (thanks, russia die in hell) 

You?"	74933567	[{'type': 'retweeted', 'id': '1633627107065511942'}]	1633675620172578816	['1633675620172578819']	15	0	0	0							negative	sarik
142	14080	1633947912848719872	en	everyone	2023-03-09 21:48:34+00:00	rt alexisbuilding artificial intelligence may break capitalism earlier week openai chatgpt dall e ceo sam altman broke	"RT @AlexIsBuilding: Artificial intelligence may “Break Capitalism”

Earlier this week, OpenAi (ChatGPT/Dall-E) CEO Sam Altman,

Broke down…"	1456275247154356224	[{'type': 'retweeted', 'id': '1633914646041337857'}]	1633947912848719872	['1633947912848719873']	18	0	0	0							neutral	sarik
143	14704	1633943292340756480	en	everyone	2023-03-09 21:30:12+00:00	office ombudsperson seen visitor since opening door ombudsperson sarah klaper said wednesday faculty senate meeting http co jda ksj	"The Office of the Ombudsperson has seen 361 visitors since opening its doors, Ombudsperson Sarah Klaper said at Wednesday’s Faculty Senate meeting.
https://t.co/1JdA25ksJ7"	23012995		1633943292340756480	['1633943292340756480']	0	0	1	547							neutral	sarik
144	4454	1633010662757523456	en	everyone	2023-03-07 07:44:16+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2176450648	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633010662757523456	['1633010662757523456']	9130	0	0	0							negative	sarik
145	13653	1633951309459013632	en	everyone	2023-03-09 22:02:04+00:00	video dataenrichment minute openprise http co kitwvkvsf minute see ad select companylogoapi chatgpt cannot http co hqg qz eox	Video : #DataEnrichment: A minute with Openprise 📹 📊 - https://t.co/KITWVKVsf8 #minutes 👈🏼 See the ad, select the #CompanyLogoAPI that does what  #chatGPT cannot do https://t.co/hQg3qz7Eox	3004245990		1633951309459013632	['1633951309459013633']	0	0	0	8							negative	sarik
146	20359	1633653000559538176	en	everyone	2023-03-09 02:16:41+00:00	rt gregrubini obama joe biden amp john kerry ukraine ukraine holocaust kerry call maidan th	"RT @GregRubini: 2) This is what OBAMA, Joe Biden &amp; John Kerry did in Ukraine, in 2014:
The Ukraine HOLOCAUST
(Kerry calls it ""Maidan"" in th…"	4066158731	[{'type': 'retweeted', 'id': '1320445157775413255'}]	1633653000559538176	['1633653000559538176']	601	0	0	0							neutral	sarik
147	24194	1633444762584850432	en	everyone	2023-03-09 03:33:02+00:00	randymot forgetting one trump greatest moment discouraged german enriching russia rightfully pointed could threaten give money russia expect u protect putin get anxious	@randymot4 You’re forgetting one of Trump’s greatest moments where he discouraged the Germans from enriching Russia which he rightfully pointed out could threaten them.  Why give their money to Russia and then expect us to protect them when Putin gets anxious?	518754275	[{'type': 'replied_to', 'id': '1633524418969317376'}]	1633672214259154944	['1633672214259154945']	0	0	0	8	1.4802128754865766e+18						neutral	sarik
148	18559	1633661880383275008	en	everyone	2023-03-09 02:51:58+00:00	rt tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knew clapper knew schiff knew fbi knew	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1351302331548258304	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633661880383275008	['1633661880383275008']	3316	0	0	0							neutral	sarik
149	18147	1633663804658667520	en	everyone	2023-03-09 02:59:37+00:00	rt tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knew clapper knew schiff knew fbi knew	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	164633995	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633663804658667520	['1633663804658667522']	3316	0	0	0							neutral	sarik
150	30140	1633494530631561216	en	everyone	2023-03-08 15:46:59+00:00	rt mxgm dc today join c organizer rally action tell congress president biden keep handsoffdc fig	RT @MXGM_DC: TODAY: Join D.C. organizers for a rally and actions to tell Congress and President Biden: keep your #HandsOffDC! This is a fig…	786328024694165504	[{'type': 'retweeted', 'id': '1633479317001830401'}]	1633494530631561216	['1633494530631561216']	4	0	0	0							negative	sarik
151	27048	1633871437735010304	en	everyone	2023-03-09 16:44:41+00:00	rt mamataofficial happy st statehood day people meghalaya today commemorate hill state movement seek inspiratio	"RT @MamataOfficial: Happy 51st Statehood Day to the people of Meghalaya!

Today, we commemorate the hill state movement and seek inspiratio…"	1256910346905718784	[{'type': 'retweeted', 'id': '1616715361357029378'}]	1633871437735010304	['1633871437735010306']	894	0	0	0							neutral	sarik
152	31179	1632960008940933120	en	everyone	2023-03-07 16:12:04+00:00	anc b jnicholsonindc mayorbowser wrong true supporter dc statehood would never turn congress change law live die result work overturn period http co e j	@Anc6B10 @JNicholsonInDC @MayorBowser And that was WRONG! Any true supporter of DC statehood would NEVER turn to congress to change our laws! You live or die, with the results and you work to overturn them. Period! https://t.co/0E9d4j643S	1472630020841652224	[{'type': 'replied_to', 'id': '1633073856209362944'}]	1633138454593781760	['1633138454593781767']	0	0	0	44	1.3838596471954514e+18						neutral	sarik
153	3000	1633125378675073024	en	everyone	2023-03-07 15:20:06+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1514386467732156416	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633125378675073024	['1633125378675073033']	9130	0	0	0							negative	sarik
154	26789	1633900781987348480	en	everyone	2023-03-09 18:41:17+00:00	rt foxnews protester arrested demonstrator confront police dc statehood rally ahead senate vote crime bill http co vzkh	RT @FoxNews: Protester arrested as demonstrators confront police at DC statehood rally ahead of Senate vote on crime bill https://t.co/vZkH…	1350868698849038336	[{'type': 'retweeted', 'id': '1633674492852731904'}]	1633900781987348480	['1633900781987348480']	26	0	0	0							neutral	sarik
155	32277	1633876860055752704	en	everyone	2023-03-09 17:06:14+00:00	table tennis ukraine win cup igor sukovatiy v sergey skachenko ev start cet mn side subscribe link bio degenerategambler tabletennis	"Table Tennis Ukraine Win Cup
Igor Sukovatiy V Sergey Skachenko
EV = 5.3%
Starts at 2023-03-09 19:00 CET (in 53 mn)
Which side ? Subscribe link in bio.
#DegenerateGambler #Tabletennis"	1431126425180966912		1633876860055752704	['1633876860055752705']	0	0	0	2							neutral	sarik
156	27618	1631635400019312640	en	everyone	2023-03-09 12:43:56+00:00	provemewrong blackdiammon russian bitch butt hurting existence ever since came statehood keep cry ruska ciero going anywhere	@provemewrong411 @blackdiammon Russian bitches have been butt hurting over 🇵🇱 existence ever since they came into statehood. Keep crying ruska ściero, we ain’t going anywhere 😚	1686923480	[{'type': 'replied_to', 'id': '1631746171902341122'}]	1633810852401799168	['1633810852401799168']	0	1	0	15	1.617608573227352e+18						positive	sarik
157	11526	1633969812119638016	en	everyone	2023-03-09 23:15:35+00:00	ai ushering textpocalypse http co ng v lsqrc via theatlantic	AI Is Ushering in a Textpocalypse - https://t.co/NG2V6lSQrc via @TheAtlantic	8883702		1633969812119638016	['1633969812119638017']	0	0	0	30							negative	sarik
158	18585	1633661782211325952	en	everyone	2023-03-09 02:51:35+00:00	rt tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knew clapper knew schiff knew fbi knew	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	2369277338	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633661782211325952	['1633661782211325953']	3316	0	0	0							negative	sarik
159	2554	1633154768297246720	en	everyone	2023-03-07 17:16:53+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1419525133	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633154768297246720	['1633154768297246721']	9130	0	0	0							neutral	sarik
160	33193	1633876123439476736	en	everyone	2023-03-09 17:03:18+00:00	rt blackintheempir russia went ukraine youtube banned stone film ukraine fire facebook took ban p	RT @blackintheempir: When Russia went into Ukraine YouTube banned Stone's film Ukraine on Fire, and Facebook took off the ban they had on p…	1239661693304598528	[{'type': 'retweeted', 'id': '1633846158840811521'}]	1633876123439476736	['1633876123439476736']	76	0	0	0							neutral	sarik
161	16532	1633671589433872384	en	everyone	2023-03-09 03:30:33+00:00	rt astraidogma moaenjoyer obama literally oval office bm live performance cmiyc nut	RT @astraIdogma: @moaenjoyer obama was literally in the oval office while bm was doing that live performance of cmiyc that’s nuts to me	1532484469671596032	[{'type': 'retweeted', 'id': '1633671390707744770'}]	1633671589433872384	['1633671589433872384']	1	0	0	0							negative	sarik
162	19111	1633659108950781952	en	everyone	2023-03-09 02:40:58+00:00	rt tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knew clapper knew schiff knew fbi knew	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1609405085703962624	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1633659108950781952	['1633659108950781952']	3316	0	0	0							positive	sarik
163	1216	1633276688678174720	en	everyone	2023-03-08 01:21:22+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	90978523	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633276688678174720	['1633276688678174721']	9130	0	0	0							negative	sarik
164	11681	1633968070250168320	en	everyone	2023-03-09 23:08:40+00:00	rt breaking watch chatgpt asks cia director burn question http co jhcqmfbbxd	RT @Breaking911: WATCH: ChatGPT asks CIA Director Burns a question https://t.co/jhCQmfbBxD	1380242957652086784	[{'type': 'retweeted', 'id': '1633966248911306753'}]	1633968070250168320	['1633968070250168322']	43	0	0	0							neutral	sarik
165	827	1633357619212480512	en	everyone	2023-03-08 06:42:57+00:00	rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	538526861	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633357619212480512	['1633357619212480514']	9130	0	0	0							neutral	sarik
166	12319	1633962231900585984	en	everyone	2023-03-09 22:45:28+00:00	rt nocodemba new course announcement openai released chatgpt api mean build chat bot chatgpt technology	"RT @nocodemba: ⚡NEW COURSE ANNOUNCEMENT⚡

OpenAI released the ChatGPT API.

That means you can build a chat bot with ChatGPT technology.

T…"	484708272	[{'type': 'retweeted', 'id': '1633826317593612288'}]	1633962231900585984	['1633962231900585985']	61	0	0	0							neutral	sarik
167	25178	1632936051919532032	en	everyone	2023-03-09 03:26:45+00:00	walshfreedom tuckercarlson know left trying really hard convince u tucker carlson lying know lying american public past couple year covid j russia every issue	@WalshFreedom @TuckerCarlson What we know is that, the left now are trying really hard to convince us that Tucker Carlson is lying. But we all know who has been lying to the American public for the past couple of years. About 2020, covid, J6, Russia, and every other issue.	1401115457004838912	[{'type': 'replied_to', 'id': '1632936051919532032'}]	1633670631647776768	['1633670631647776768']	0	0	0	8	236487888.0						negative	sarik
168	31410	1633076432808165376	en	everyone	2023-03-07 12:05:37+00:00	rt hoehnevirgil avert violence gov harg realize claim reality sl statehood	RT @HoehneVirgil: 13/17 How to avert further violence? The gov. in Harg. should realize that claim and reality of SL’s statehood are very d…	1439363372554899456	[{'type': 'retweeted', 'id': '1630685244603891714'}]	1633076432808165376	['1633076432808165383']	5	0	0	0							neutral	sarik
169	10457	1633980343710781440	en	everyone	2023-03-09 23:57:26+00:00	congress grapple ai revolution chatgpt http co mmjwlxaibj	Congress Grapples with #AI #Revolution, #ChatGPT https://t.co/MmJwLXAIbj	1246628360119136256		1633980343710781440	['1633980343710781441']	0	0	0	8							negative	sarik
170	32543	1633876631164162048	en	everyone	2023-03-09 17:05:19+00:00	rt kajakallas year ago soviet plane bombed tallinn destroyed almost quarter city see russia using terror	RT @kajakallas: 79 years ago Soviet planes bombed Tallinn and destroyed almost a quarter of the city. We see Russia using the same terror t…	480301510	[{'type': 'retweeted', 'id': '1633741101885542400'}]	1633876631164162048	['1633876631164162050']	1304	0	0	0							negative	sarik
171	10146	1633977826754936832	en	everyone	2023-03-10 00:10:13+00:00	decided experiment ai voice ai written script chatgpt create conversation fictional expert http co e vffirc	"I decided to then experiment by having AI voice the AI-written script and then have ChatGPT create a conversation between it and a fictional expert

https://t.co/Es2VffIrC8"	622313	[{'type': 'replied_to', 'id': '1633977826754936834'}]	1633983560599076864	['1633983560599076869']	0	0	0	3	622313.0						neutral	sarik
172	18613	901233427525107712	en	everyone	2023-03-09 02:51:03+00:00	nedorton marshallw norened trick ghost tmcs thereseosulliv byted wn moglirocks astragal dulcieburt norselegend hellosf jbizzy jalan michael angryfleas dogsdontliket againmothra shellyrkirchoff lostandlovinit godslightangel kengie dirk fasshauer hamradiojoe topps brianvogel tiberiusscitus najjar richard kimberlymckeeve debodonnell itisjustmebabe kevinoler drac huntersartwork annettetremain yourmomswatchin petermcavoy howienudet littlwritergir duhartkimberlie hrt alacilento bconnectedj tardigradejr rosegar tallnblonde ob benobie carignanabreu joebiden sure stay blinded false god biden finally admits obama put kid cage keep safe pj medium http co rdrpia yi	"@nedorton @MarshallW73 @NoreneD39766667 @tRick_the_only @ghost321 @tmcs10 @ThereseOSulliv2 @ByteD0wn @MogliRocks @astragal @dulcieburt @375NorseLegend @hellosf77 @jbizzy6969 @JAlan21813286 @Michael073153 @AngryFleas @dogsdontliket @AgainMothra @ShellyRKirchoff @lostandlovinit @Godslightangel7 @Kengie91597487 @dirk_fasshauer @HamRadioJoe @topps1959 @8BrianVogel4 @TiberiusScitus @najjar_richard @KimberlyMcKeeve @DebOdonnell18 @itisjustmebabe @kevinoler @2_drac @HuntersArtWork @AnnetteTRemain @yourmomswatchin @PeterMcAvoy_ @howienudet @Littlwritergir1 @DuhartKimberlie @hrt6017 @alacilento1 @BconnectedJ @TardigradeJr @rosegar17673310 @tallnblonde1 @OB1Benobie @CarignanAbreu @JoeBiden Sure….stay blinded to your false god

Biden Finally Admits He and Obama Put ‘Kids in Cages’ but Only to ‘Keep Them Safe’ – PJ Media

https://t.co/5RDRPiA1yI"	290791716	[{'type': 'replied_to', 'id': '1633661320829587457'}]	1633661648652185600	['1633661648652185607']	1	3	2	13	1.4146270681602212e+18						neutral	sarik
173	35085	1633874623472476160	en	everyone	2023-03-09 16:57:20+00:00	rt jailletalain palpable nervousness white house asked biden terror attack nordstream even seymo	RT @JailletAlain: JUST NOW: Palpable nervousness at the White House when asked about the Biden terror attack on #Nordstream even when Seymo…	1423260373516390400	[{'type': 'retweeted', 'id': '1633720211009421312'}]	1633874623472476160	['1633874623472476161']	8	0	0	0							positive	sarik
174	30476	1633345998947774464	en	everyone	2023-03-08 05:56:46+00:00	rt paultx reminder puerto rico population larger n dakota dakota wyoming combined reason pr	RT @Paultx890: Just a reminder Puerto Rico has a population larger than N. Dakota, S. Dakota and Wyoming COMBINED.  The only reason PR does…	772465605731418112	[{'type': 'retweeted', 'id': '1631132621945073665'}]	1633345998947774464	['1633345998947774464']	1348	0	0	0							neutral	sarik
175	10135	1633941127081652224	en	everyone	2023-03-10 00:10:32+00:00	spacex oneweb flokiceo visit mar going together bonk kishu cryptogpt crypto chatgpt bnb btc volt shibarium shibarmy floki shib dogelonmars voltinu tsuka babydogecoin qom metaverse nft elonmusk flokiceoo http co izlmrdahsg	@SpaceX @OneWeb #FLOKICEO I'D TO VISIT MARS, WHEN ARE WE GOING TOGETHER? #Bonk  #KISHU #CryptoGPT #Crypto #ChatGPT #BNB #BTC #VOLT #Shibarium #SHIBARMY #FLOKI #SHIB #DogelonMars #VOLTINU #TSUKA #BabyDogeCoin #QOM #Metaverse #NFT @elonmusk @FlokiCeoo https://t.co/IzlmrdAHsg	1633969916222078976	[{'type': 'replied_to', 'id': '1633941127081652224'}]	1633983641150791680	['1633983641150791683']	0	0	0	1	34743251.0						negative	sarik
176	12639	1633746769715826688	en	everyone	2023-03-09 22:33:21+00:00	acynthia hi like follower put new version http co epq vyiil chatgpt stable diffusion eleven lab hosting integration http co n vjqpp e	@Acynthia_ Hi, I only have like 100 followers. Just put out the new version of https://t.co/7EpQ7vyIiL with chatgpt+stable diffusion+eleven labs+hosting integration: https://t.co/n63VJqPp7E	1601707808189300736	[{'type': 'replied_to', 'id': '1633746769715826688'}]	1633959183782477824	['1633959183782477827']	0	0	0	7	1.2660253194226688e+18						neutral	sarik
177	27944	1633752590344245248	en	everyone	2023-03-09 08:52:25+00:00	rt vikar rasool hundred people joined hath se hath jodo abhiyan carried km padayatra markundal sumbal distt b	RT @vikar_rasool: Hundreds of people joined ‘Hath Se Hath Jodo Abhiyan’ and carried out a 6KM padayatra from Markundal to Sumbal in Distt B…	1476499424582848512	[{'type': 'retweeted', 'id': '1633740984839454722'}]	1633752590344245248	['1633752590344245250']	201	0	0	0							neutral	sarik
178	20875	1633650937834110976	en	everyone	2023-03-09 02:08:30+00:00	rt bill weimer ptrumpfortx support ukraine bush support ukraine kerry support ukraine biden support ukraine soros	"RT @Bill_Weimer_: @PTRUMPFORTX2020 WHY I DON'T
SUPPORT UKRAINE
Bush Supports Ukraine.
Kerry Supports Ukraine.
Biden Supports Ukraine.
Soros…"	1518940944715890688	[{'type': 'retweeted', 'id': '1631990052304695298'}]	1633650937834110976	['1633650937834110978']	33	0	0	0							neutral	sarik
179	36504	1633873499386265600	en	everyone	2023-03-09 16:52:52+00:00	rt repluna far know member congress swear oath people syria ukraine anywhere else swear oath	RT @RepLuna: As far as I know, Members of Congress don’t swear an oath to the people of Syria, Ukraine or anywhere else – we swear an oath…	20826081	[{'type': 'retweeted', 'id': '1633566711109636096'}]	1633873499386265600	['1633873499386265601']	1830	0	0	0							negative	sarik
180	25360	1633670342026698752	en	everyone	2023-03-09 03:25:36+00:00	rt visegrad breaking russia fired wave cruise missile black sea flying moldova air space	"RT @visegrad24: BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldova’s air space.

The…"	1488487640425013248	[{'type': 'retweeted', 'id': '1633637043258499072'}]	1633670342026698752	['1633670342026698757']	803	0	0	0							neutral	sarik
181	28692	1633656194211479552	en	everyone	2023-03-09 02:29:23+00:00	rt democracydocket c statehood way ensure american citizen living washington c full representation con	RT @DemocracyDocket: “D.C. statehood is the only way to ensure American citizens living in Washington, D.C. have full representation in Con…	970298310555848704	[{'type': 'retweeted', 'id': '1633625994052399106'}]	1633656194211479552	['1633656194211479553']	95	0	0	0							negative	sarik
182	16853	1633669967542468608	en	everyone	2023-03-09 03:24:07+00:00	rt michelleobama internationalwomensday hope read piece amal clooney melindagates time w	RT @MichelleObama: This #InternationalWomensDay, I hope you’ll read my piece with Amal Clooney and @MelindaGates in @TIME about how we’re w…	152362351	[{'type': 'retweeted', 'id': '1633467831319769089'}]	1633669967542468608	['1633669967542468608']	1232	0	0	0							neutral	sarik
183	23265	1633640638959714304	en	everyone	2023-03-09 03:39:33+00:00	gerardroth adamkinzinger jeffrey sachs advice post soviet russia exactly created malignant kleptocracy reason keep defending face monumental failure	"@GerardRoth1 @AdamKinzinger Jeffrey Sachs ""advice""  in post Soviet Russia is exactly what created this malignant kleptocracy. The only reason he keeps defending them is that he can't face how monumental his failure was"	1541225713499394048	[{'type': 'replied_to', 'id': '1633642505739595779'}]	1633673853233758208	['1633673853233758213']	0	0	0	6	302100887.0						positive	sarik
184	31885	1633877150733578240	en	everyone	2023-03-09 17:07:23+00:00	rt mtaibbi told put hamilton list suspected russian influence account bishop puzzled nonsense supp	"RT @mtaibbi: 38.  Told he was put on the Hamilton list of suspected “Russian influence” accounts, Bishop was puzzled. 

“Nonsense. I’m supp…"	1599163489708396544	[{'type': 'retweeted', 'id': '1633830125660946433'}]	1633877150733578240	['1633877150733578240']	319	0	0	0							negative	sarik
185	23553	1633568912875896832	en	everyone	2023-03-09 03:37:38+00:00	nkulw say support russia	@nkulw Just say you support Russia	1555910835461132288	[{'type': 'replied_to', 'id': '1633673269420146691'}]	1633673371413086208	['1633673371413086208']	0	0	0	6	1.5559108354611323e+18						positive	sarik
186	35620	1633874200099278848	en	everyone	2023-03-09 16:55:39+00:00	rt cnn russia showered kyiv lviv major city across ukraine official said unprecedented array missile	RT @CNN: Russia showered Kyiv, Lviv and other major cities across Ukraine with what officials said was an unprecedented array of missiles o…	1554093370020188160	[{'type': 'retweeted', 'id': '1633824221427113984'}]	1633874200099278848	['1633874200099278854']	120	0	0	0							neutral	sarik
187	28972	1633640049966284800	en	everyone	2023-03-09 01:25:14+00:00	rt senatorcardin power intervene mean stand people district columbia	RT @SenatorCardin: Just because we have the power to intervene, doesn't mean we should. I stand with the people of the District of Columbia…	801251246	[{'type': 'retweeted', 'id': '1633635812142112768'}]	1633640049966284800	['1633640049966284806']	10	0	0	0							neutral	sarik
188	31669	1633877305553719296	en	everyone	2023-03-09 17:08:00+00:00	battle line drawn ecb governing council quiet period kick ahead march decision plus ammunition ukraine carbon capture denmark seabed amp regulatory push tiktok read today brussels edition http co unu xgbj b	Battle lines are drawn on the ECB governing council, as the quiet period kicks in ahead of the March 16 decision Plus, ammunition for Ukraine, carbon capture on Denmark's seabed &amp; a regulatory push from TikTok Read more in today's Brussels Edition https://t.co/unu4Xgbj2b	1593465585807106048	[{'type': 'quoted', 'id': '1633828766299594752'}]	1633877305553719296	['1633877305553719302']	0	0	0	0							neutral	sarik
189	26836	1353124985737510912	en	everyone	2023-03-09 18:13:21+00:00	praising gov puerto rico removed thru historic protest pro u statehood party govpierluisi weekend thanked disgraced gov rossello lobbying favor u statehood despite lack consensus amp hate http co ebubhgquj	"Praising a Gov Puerto Rico removed thru historic protest in 2019?

That's what Pro US Statehood party @GovPierluisi did this weekend-

He thanked disgraced Gov Rossello for lobbying in favor of US Statehood despite a lack of consensus for it &amp; hate for him
https://t.co/2EbubHgqUJ"	346746528	[{'type': 'quoted', 'id': '1633285269376888838'}, {'type': 'replied_to', 'id': '1613945948241104897'}]	1633893752149344256	['1633893752149344256']	4	0	4	1264	346746528.0						neutral	sarik
190	5716	1631947749896736768	en	everyone	2023-03-04 09:20:38+00:00	rt deetwocents another american tragedy full video tiktok u tyrenichols wokeaf http co x jg yd	RT @DeeTwoCents: Another American Tragedy. Full video is on @tiktok_us #TyreNichols #WokeAF https://t.co/x4I11JG6YD	16640490	[{'type': 'retweeted', 'id': '1619309125346930689'}]	1631947749896736768	['1631947749896736771']	316	0	0	0							negative	sarik
