	author_id	username	author_followers	author_tweets	author_description	author_location	text	created_at	retweets	replies	likes	quote_count
69	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@AndrewBakaj Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/ZuyjKMLJcl"	2021-01-20 23:47:30+00:00	0	0	0	0
70	455936584	dkearnsjr	1315	35464	Concerned citizen, musician, songwriter. Opinions expressed are strictly my own personal. I block trollbots and MAGA cultists. I'm not a bot.	USA	@kaitlancollins Old enough to remember Trump’s Chief of Staff when asked about quid pro quo w/ Ukraine arrogantly tell the American people to “get over it.”	2021-01-20 23:47:20+00:00	1	0	23	0
71	1345211145674584064	mfd20205	3	569			Ukraine confirms Biden Corruption in Press Conference https://t.co/NlqIv3tXlb	2021-01-20 23:47:07+00:00	0	0	0	0
72	390410338	DougGramkow	102	1018	Ain't none of us getting out of this alive so prepare yourself now for ETERNITY!	West Palm Beach, FL	"And the video of Joe Biden gloating about pressuring Ukraine to fire the prosecutor will now become ""manufactured facts""?"	2021-01-20 23:46:55+00:00	0	0	0	0
73	788830256849309697	JerryWStanley	539	11285	extremely moderate		First Trump declassified Russia document: Christopher Steele's 2017 confession to the FBI https://t.co/OGktRDkHGV via @JustTheNews	2021-01-20 23:46:53+00:00	0	0	0	0
74	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@JogadoresGalo @Atletico Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/acppvDic8f"	2021-01-20 23:46:53+00:00	0	0	0	0
75	1235561095278080001	WeNanoSpots	495	265848	New Spots and payouts from WeNano		Lviv Ukraine just paid out 0.1 $Nano to a #WeNano Android user, for a total of 98 payouts. https://t.co/ajiDHr5pjQ @wenanoapp	2021-01-20 23:46:35+00:00	0	0	0	0
76	821604122801700866	Myreddinc	1330	44533	"All Lives Matter to God
Anti-Industrial Complex = Anti-Fascist
#AmericaFirst"	Stankonia	@rmacgeorge @WhiteHouse Yes, look in to Biden Inc. re: China and the Ukraine.	2021-01-20 23:46:29+00:00	0	0	0	0
77	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Nesrinnas Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/ZRybObiZty"	2021-01-20 23:46:16+00:00	0	0	0	0
78	885968793406763009	LevitskyGregory	838	29154	Translator. Editor. Treasurer. Subdeacon. Husband to the best wife. Father to the cutest kids ever.	Columbia, SC	@mikepompeo Thanks for being an enemy of Holy Orthodoxy in Ukraine. May your successor do better.	2021-01-20 23:46:12+00:00	0	0	0	0
79	422969442	clteach06	125	8551			Will AF1 be flying to Ukraine or China tomorrow for some more “Big Guy” billion-dollar Hunter Biden deals?	2021-01-20 23:45:58+00:00	0	0	1	0
80	1223415641421512704	Conquis86871254	2065	21921	Christian, husband, father, grandfather, veteran, retired CEO, conservative.		"Ok Joe, you promised to always level with us, do you have any money in your personal treasury illegally gained from China &amp; Ukraine ?? Did you employ a ""fool proof"" voter fraud to get elected?? https://t.co/VJEeg1kgFw"	2021-01-20 23:45:49+00:00	0	0	1	0
81	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@gavinesler Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/RdQAkVDZdr"	2021-01-20 23:45:39+00:00	0	0	0	0
82	118462181	JhnDvln	47	3867	Dad (x2!), loyer (sp?), dollar store aficionado, Star Trek nerd, Elk, Mason, communist, fairly cynical. Big hair.		@scottjshapiro Quite ironic, really, in light of the fact that Trump has been running a weird and brazen set of conspiracies himself since at least the early 90s.  Trying to bribe Ukraine with other people's money was a masterpiece.	2021-01-20 23:45:12+00:00	0	0	0	0
83	1324563501692538880	timmyboy_Q	155	1012		Melbourne, Victoria	@nypost Thanks to Ukraine Saudi Arabia and the ccp	2021-01-20 23:45:08+00:00	0	0	0	0
84	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@angeIsemotions Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/9O2o7HSan3"	2021-01-20 23:44:26+00:00	0	0	0	0
85	1328698279278899200	its_mikeagain	637	19288	"I disagree with Biden. MAGA Republicans aren't ""semi-fascists"", they're full blown christofascists. You're welcome to prove me wrong.

No DMs."	Nowhere, Al.	"@jmice365 @snackystacky @roblyndon @greekphase @RexChapman First: there's no such thing as a Biden company.
Second: there's this
https://t.co/gde9JJt3Ku

you're welcome to try again."	2021-01-20 23:44:25+00:00	0	2	0	0
86	1348540499125264384	sean89640878	3	1193			@NBCNews Hunter will be back on the payroll by dark of China russia and Ukraine- I’m sure many more will join soon ! America gonna make the Biden’s very wealthy	2021-01-20 23:43:57+00:00	0	0	1	0
87	1737500779	michael11623731	7	6367			The Ukraine Crisis - What You're Not Being Told | StormCloudsGathering https://t.co/0GPkMa24MG	2021-01-20 23:43:57+00:00	0	0	0	0
88	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@VEJA Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/H7qvpl0kG7"	2021-01-20 23:43:49+00:00	0	0	0	0
89	2540042600	jmice365	49	11446			@faston2whlz @BreitbartNews Not to mention the money he racked up through his corruption in Ukraine.	2021-01-20 23:43:30+00:00	0	0	0	0
90	916815768267915264	thrashima	695	55960	"Just your friendly neighborhood raccoon who picks goodies out of Twitter 🗑️ carefully. 
Enjoy the TL at your own risk"		@BudimanJayaS @JLR59749237 @amlivemon @AlessandroPonz4 I'm sure the Georgians are excited that they will be getting blankets, radios and IR goggles like Ukraine got under Obama	2021-01-20 23:43:28+00:00	0	1	0	0
91	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@BenjaminNorton Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/CxbdoDAMzg"	2021-01-20 23:43:12+00:00	0	0	0	0
92	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@aurabogado Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/8kr62kBBhX"	2021-01-20 23:42:35+00:00	0	0	0	0
93	1136095161639952384	ATree02645601	408	45804			@ITerauds @RudyGiuIiani_ Rudy Giuliani deserves a break? Rudy went to Ukraine to dig up dirt on Joe Biden which obviously was cooked up by Russian intelligence or Rudy would have been able to take it straight into court! Nope, all of us are going to keep nose to the grindstone over Trump and his lies.	2021-01-20 23:42:34+00:00	0	0	0	0
94	1348312516728938508	MacsiDj	0	30			"Super music #танцы #dance#музыка#music#ukraine#dj https://t.co/VzTc3QVI6N via @YouTube Enjoy your listening!
Share this video with your friends!
Also, do not forget to click on the bell to be aware of all the news!"	2021-01-20 23:42:24+00:00	0	0	0	0
95	1339743592630407169	AnuAten	64	6252	pro constitution pro liberty anti-your liberal ideology 5%er, god body, patriot, Colombian Built. Twitter Prisoner! Putting my ankle in commies feelings	Some where Tropical	@POTUS As an colored immigrant can I get the same connections as Hunter in the Ukraine. It’s only right you white progressives give us the right connections so we can make millions on selling out this nation.	2021-01-20 23:42:23+00:00	0	0	0	0
96	788778894446829568	SJCA75	203	4802	🇬🇧 in SD, CA. Gen X dad, husband, futures day trader. Just here to shoot the shit.	San Diego, CA	"@bartmol05 @lulaore @mtgreenee Nope

https://t.co/yV6UuXxooL"	2021-01-20 23:42:07+00:00	0	1	0	0
97	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@htTweets @JoeBiden Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/NUBSpYRHWn"	2021-01-20 23:41:58+00:00	0	0	0	0
98	1363732284	1starstruck666	8	4578			a dirty crooked lying thief is lecturing us lol - you're not in ukraine or china joe - go watch another hunter home kiddie rape movie - do you pick up his crack pipe for him when he drops it https://t.co/FNGiRkx62L	2021-01-20 23:41:42+00:00	0	0	0	0
99	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@PalmerReport Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/EvpPB1eWrp"	2021-01-20 23:41:21+00:00	0	0	0	0
100	1290277885568339974	days0fblunder	46	4574	NASCAR fan 🚗 | NOT A REAL CAR | #blacklivesmatter | Evil leftist | She/Her | If you’re here so you can say “pronouns in bio,” I’ve already won. 😘	Philadelphia, PA	"@CSPEAK08 @KaitMarieox @LibertyHangout https://t.co/YuSnPnw49B

Idk. Where’s your link, sis?"	2021-01-20 23:41:20+00:00	0	1	0	0
101	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@canalCCore2 Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/pIFPC4RiMA"	2021-01-20 23:40:44+00:00	0	0	0	0
102	1350663732049788929	Joehide08830712	3	543	American 🇺🇸		@washingtonpost Let’s see him prove all the money he and his family got from communist China Russia Ukraine is not bribe money, it’s a fake bunch of crap he should be impeached for what he’s done	2021-01-20 23:40:42+00:00	0	0	0	0
103	1166895233260380160	WDSJSlaght23	96	503	Grade 2/3 teacher		What a fun and exciting afternoon!! We have been busy writing scripts for our upcoming virtual assembly! We can hardly wait to showcase all our amazing learning about Ukraine, Tunisia, Peru and India! Who knows, we may even be ‘reporting live’ from these countries!🌎 @WDSMHume https://t.co/pYaD0o8lXQ	2021-01-20 23:40:37+00:00	1	0	3	0
104	22288932	zootennis	10749	44374	on the road covering junior tennis, learning the more I know, the more I don't know	Kalamazoo, Michigan	"Petr Takes Out Top Seed at Ukraine ITF Grade 1; Razeghi Extends Win Streak, Reaches Grade 5 Semifinals; UTR Announces Pro Series in Europe:
https://t.co/TNVSoFmrmt https://t.co/iVSWUogbST"	2021-01-20 23:40:36+00:00	0	0	2	0
105	700022804	bcuziamjoe	131	7426	just screaming into the forest.	Illinois, USA	"@JesseKellyDC OMG...""She just said getting back to undeniable truths"" AND she was talking about a career politician who was taking bribe money from Ukraine &amp; China.  Wow."	2021-01-20 23:40:17+00:00	0	0	1	0
106	1347319732060495872	factsandtruths3	187	12461	"Never met a dictator I liked.
Formerly known as Adin of Crimea.
Fellow bunny hugger."		@Slate Exactly what Putin's other puppet, Yanokovych, did to Ukraine before fleeing.	2021-01-20 23:40:14+00:00	0	0	0	0
107	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@f_philippot Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/kyS0ePKbvq"	2021-01-20 23:40:07+00:00	0	0	0	0
108	2241125166	mr29sylt	586	41167	MMT		@durnhamuk1990 @sugarpeaching @InvictaPars @EDoggTheRed @mattwridley I don't think Russia started the conflict. The Ukr leadership was corrupt and played Russia against the EU. The conflict started when neo nazis from western Ukraine took their machine guns and went on a murdering spree. Russia was right to defend ethnic Rissians in Ukraine.	2021-01-20 23:40:04+00:00	0	1	0	0
109	247416384	aseeestudies	8334	16720	A leading int'l scholarly organization dedicated to advancing knowledge about East-Central & Southeast Europe, Russia, the Caucasus & Central Asia. RT≠Endorse	Pittsburgh, PA, USA	The latest issue of Canadian Slavonic Papers/Revue canadienne des slavistes is available https://t.co/Wu7gwZO9Zz with special sections on the diocese in imperial Russia and on Orthodoxy and autocephaly in Ukraine, as well as an article about Wisława Szymborska.	2021-01-20 23:40:04+00:00	0	0	1	0
110	1105559813642051584	MichaelJLuna1	106	11257	My passion is American History, and an appreciation for historical sites. I also enjoy art, science, marine & wildlife. 🚫 NO DIRECT MESSAGES! WILL NOT REPLY ✉️	United States of America	@menon26_m @IngrahamAngle There is nothing false about @JoeBiden and his 47 years in the U.S. Senate. There is nothing false about #Biden &amp; his son Hunter's criminal activity in regards to Ukraine-Burisma, &amp; his financial dealings with the Chinese Communist Party. His plan: Divide &amp; Destroy America!	2021-01-20 23:40:03+00:00	0	0	0	0
111	1262425007315210245	AManoukian	51	26958	☢⚡💡🚀🪐☀️📚 🧬🔭🔬🧪📡		"@PamKeithFL @NBA_fan_2014 psychopath lady it's the 1A what are you talking about.

If foxNews should be prohibit then so is CNN MSNBC because they lied for years about Russia, Ukraine, impeachment, Muller report,Wars."	2021-01-20 23:39:43+00:00	0	0	1	0
112	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@WORD_NEWSS Subjectio’s video-interviews give a voice to local actors in Belarus, Ukraine, Transnistria, North-Macedonia, Kosovo, Montenegro, Bosnia and Herzegovina:

https://t.co/2iUiNIhymg

@subjectio2020 #subjectio https://t.co/CxgDxCHB0y"	2021-01-20 23:39:30+00:00	0	0	0	0
113	1046102582643642373	BookerSparticus	67869	278372	"Host of 'Our Lives & Politics' on https://t.co/31rIdz8doK
#Christian 
GIVE ME BURGERS, OR GIVE ME DEATH! ✝️ 🇺🇸  Founder https://t.co/SMCxeivZe2
#BeSalty"	Florida, USA	"@sbg1 @GlennKesslerWP @ddale8 Biden can't open his mouth without lying. The fact checkers don't care. See exhibit 1. Hunters laptop Exhibit 2. Ukraine court testimony 3. Plagiarizing his 1987 speech.

Come on man"	2021-01-20 23:39:16+00:00	0	0	1	0
